index,marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date,pct_helpful_votes,is_helpful,is_positive_sentiment
13324,US,15530222,R3GAE8AOKEXAI6,B002ZILH66,270174676,1-The Bible,Digital_Video_Download,3,1,2,N,Y,"Moderator and guests were good, but just didn't work for me","Guess I'm just used to a different teaching and sharing style. Moderator and guests were good, but just didn't work for me.",2015-08-31,0.5,False,0
19032,US,25986615,R3AVNYGEI1WTBM,B012S1UGU2,834699319,The Beast of Xmoor,Digital_Video_Download,3,1,2,N,Y,false advertising. Depressing murderer forest movie.  Ok if your into that.,Not an animal movie. Major twist. Ok movie if your in the mood for typical murderer in the forest depressing stuff. I wasn't. Totally got ripped. False advertising.,2015-08-30,0.5,False,0
19222,US,51808837,RWSDFVVL9Y87C,B00XCE5C9A,817424987,Alexandra's Project,Digital_Video_Download,1,1,1,N,Y,One Star,Boring. A completely crazy woman.,2015-08-30,1.0,True,0
2938,US,5530579,RYP333JCYEYEY,B0040OC1EA,836418464,Man On Fire,Digital_Video_Download,5,1,1,N,Y,FAVORITE MOVIE EVER!,"I've seen this movie probably 100 times, Denzel is one of my favorite actors of all time, and this movie is by far my favorite movie ever. Every time I watch it, I find one bit of foreshadowing or some other detail that I have never caught before. Each time watching it is as good as the first time if not better. Highly recommended.",2015-08-31,1.0,True,1
5454,US,48604431,R80NWUA6XSZ8W,B013WG1DFO,763349632,Return to Sender,Digital_Video_Download,1,3,4,N,Y,Just No....,So bad it made me angry for watching.,2015-08-31,0.75,False,0
7322,US,45654140,R6I679E7D37P9,B00NPD4R4E,642165756,Nfinity Champions League 2014,Digital_Video_Download,2,2,3,N,Y,Two Stars,Product kept stalling and it was hard to see due to it kept messing up.,2015-08-31,0.6666666666666666,False,0
2497,US,42383131,R349UZD38UYNOM,B003M6EAXM,844845858,24 Season 8,Digital_Video_Download,2,1,1,N,Y,Worse than any other,Depressing. Jack Bauer as psychotic. Grotesque scenes of violence. Worse than any other season,2015-08-31,1.0,True,0
2187,US,51289909,R2SGPC1D7DZ8OA,B00UY0QOKQ,263203403,"Orphan Black, Season 3",Digital_Video_Download,1,2,12,N,Y,Yawn,The changes to the storyline are off putting. Now male clones?  Stop while you were ahead. Bashing big corporations and military are tired and boring themes.,2015-08-31,0.16666666666666666,False,0
10195,US,23757075,R2JSH2ILUJVPRW,B004NS70VM,584467639,The Last Lovecraft: The Relic of Cthulhu,Digital_Video_Download,1,1,4,N,Y,One Star,"Poor acting, bad special effects, not what I expected, and as a Lovecraft fan found it quite cheesy.",2015-08-31,0.25,False,0
12657,US,46078623,R2B75MCMD4S8RL,B008Y768XO,314605467,Hachi: A Dog's Tale,Digital_Video_Download,5,1,1,N,Y,Absolutely love,We have watched it over and over! Absolutely love it,2015-08-31,1.0,True,1
19718,US,11400504,R22IO2PH4SAUZ8,B009P1GOBY,819230197,The Fuzzy Pink Nightgown,Digital_Video_Download,5,1,1,N,Y,Five Stars,Jane Russell is always good.,2015-08-30,1.0,True,1
3666,US,8030320,R1B9FIYFSYJT12,B00V32903W,671940209,TURN: Washington's Spies Season 2,Digital_Video_Download,5,1,1,N,Y,Five Stars,"Enjoyed it more than season 1. Enjoyed how Washington, Andre, Shippington, and Arnold have been brought in.",2015-08-31,1.0,True,1
2934,US,14726364,R15KXN70IJ6PH7,B00N4D5F5K,95798300,Sons of Anarchy Season 7,Digital_Video_Download,5,1,1,N,Y,Five Stars,Excellent,2015-08-31,1.0,True,1
5493,US,49933063,R3MI6SAF4K50XM,B012U42KJW,250510059,"Myths, Magic & Monsters: Season 1",Digital_Video_Download,5,1,2,N,Y,wow this is great,5 stars,2015-08-31,0.5,False,1
4878,US,10141962,R210YVZX94I96O,B011E23A7C,907050101,Harbinger Down,Digital_Video_Download,1,1,3,N,Y,One Star,Not worth rent price,2015-08-31,0.3333333333333333,False,0
19077,US,36216010,R2T17D5N9BC1BI,B005ML0OLW,372230534,Monsters vs. Aliens,Digital_Video_Download,4,1,1,N,Y,Four Stars,3 and 5 year old like this have played it several times:),2015-08-30,1.0,True,1
10072,US,50186391,R3HLE1YY2HZJNQ,B00XWSOKX0,118637129,UnREAL Season 1,Digital_Video_Download,5,3,3,N,Y,Behind the Scenes Reality,"Apparently for anyone who has worked on a reality TV show, as the creator has, this show has unparalleled authenticity.  Shiri Appleby and Constance Zimmer have fabulous chemistry for their dysfunctional, effective partnership.  Don't know how this show ended up on Lifetime, but it's to Lifetime what Breaking Bad was to AMC.",2015-08-31,1.0,True,1
9816,US,13241681,R2MD7MRNPRPQW8,B00ZP9PPMO,956172056,Under The Dome Season 3,Digital_Video_Download,3,2,2,N,Y,Should have gone with a better villain. Hive aliens taking over the world,"Season 1 and 2 were much more interesting as a commentary about human nature.  Season 3 turned into a typical King twist to aliens and evil whatever to explain the phenomenon. Should have gone with a better villain. Hive aliens taking over the world, blah blah...",2015-08-31,1.0,True,0
18281,US,13572487,RPHFKOOT8P9BP,B00RPNBLWG,831177828,A Most Violent Year,Digital_Video_Download,4,1,1,N,Y,Four Stars,Very good,2015-08-30,1.0,True,1
8823,US,30295297,R1I5AXKW1PYL3D,B009AYVNEY,172477008,We Need to talk About Kevin,Digital_Video_Download,1,1,2,N,Y,One Star,Couldn't get past the first 20 minutes.,2015-08-31,0.5,False,0
4508,US,4610487,R1PTM7ZH1AESDI,B00ZP9PPMO,956172056,Under The Dome Season 3,Digital_Video_Download,3,1,2,N,Y,"Still entertaining, that's about it.","Let me start by saying, throwing in Marg Helgenberger was a HUGE mistake. She doesn't fit the rest of the cast and has been the center of the frustration this third season has brought.<br />The story line has dwindled as well but that's overlooked by the under-climactic scenes. I mean we've been waiting to see that baby born for what seems like forever now and episode 10 just put out the dwindling fire. It started with the mildly boring acting and finished with upsetting one liners.... And Seriously, Jr WALKS out of the house in front of half a dozen armed aktaion employes, they seriously watch him leave?!?! I mean I've seen bad writing but this is just pitiful. And the whole &#34;is he kinship, is he not&#34; is such a sad excuse for some added drama. Newsflash... They're under a freaking DOME! Tell the writers to get with it already. Good on these actors for still working and putting forth their best effort to save a desperately failing tv show.<br />All in all it is still entertaining because I've watched since season 1. But I will not be watching a 4th season if there is one.<br />Aaaaaaaannd , I bet they're regretting killing off all the good characters in the first season.",2015-08-31,0.5,False,0
13106,US,1119971,R1CZWSOGTTFX8P,B00YORD6AQ,187773896,Focus (2015),Digital_Video_Download,1,2,2,N,Y,Who cares...,"Despite all the glitz, glamour and pretty people I could only get through 40 min of this mediocre uninteresting characters Movie before I couldn't take anymore!!!!!!!",2015-08-31,1.0,True,0
3205,US,36110308,R3ZH3LZ1X1I2I,B011NM16C4,63859483,Dancing Across Borders,Digital_Video_Download,5,1,1,N,Y,"Great movie, great story","Great movie, great story.  Apparently Sy is now dancing in the Carolinas.  I really enjoyed it, worth your time to watch.",2015-08-31,1.0,True,1
5789,US,24350101,R1CWN8E1LDXG0,B00VWQ45KM,633716666,The Longest Ride,Digital_Video_Download,5,1,1,N,Y,Five Stars,Great story. Definitely of my new favorite Nicholas Sparks novel-film adaptions.,2015-08-31,1.0,True,1
5535,US,44640085,R1FYY89A6XAL50,B00ZP9PPMO,956172056,Under The Dome Season 3,Digital_Video_Download,3,1,1,N,Y,"Great concept, mediocre presentation.","I've been watching most of this series, primarily because the basic plot is so interesting; and I'd like to see how it all gets resolved.  However, I think the dialogue is often just unrealistic, not what any normal person would say in similar circumstances; and the acting is mediocre, I mean better than I could do, but not top notch.  So I'd really like to fast forward to the end, and do quite often.  It also feels like the writers/producers are saying, &#34;We've got a hit here; we need to extend the plot out as long as we can to keep it going.&#34;  I can't say as I blame them; but, again, I might just wait until I hear that the final episode is posted on Amazon, and watch that one.",2015-08-31,1.0,True,0
17979,US,46028706,R3MA0JI4W34JJ8,B00103ODW2,173790686,Class of Nuke Em High,Digital_Video_Download,2,1,3,N,Y,"Stupid, Lame",Two women are topless only,2015-08-30,0.3333333333333333,False,0
7643,US,43954866,R31E6FEL8JPAPD,B00ZVULGT8,280556227,HBO Comedy Half-Hour 08: Margaret Cho,Digital_Video_Download,3,2,2,N,Y,Funny,Early Cho.  Love her imitations of her mom and the Korean culture.  She only gets better as years go on in her comedy career.,2015-08-31,1.0,True,0
2373,US,43900056,R36CFH0P1NY13I,B005M4GJDQ,578006102,"Blue Bloods, Season 1",Digital_Video_Download,5,1,1,N,Y,Five Stars,Tom seller's is wonderful.,2015-08-31,1.0,True,1
4905,US,24384946,R3P55LJIMQESSA,B00RPNBLWG,831177828,A Most Violent Year,Digital_Video_Download,2,1,1,N,Y,Two Stars,Boring,2015-08-31,1.0,True,0
5322,US,34155194,RGIB31KMI9ICI,B005M4GJDQ,578006102,"Blue Bloods, Season 1",Digital_Video_Download,4,1,1,N,Y,Four Stars,"Good tv, you care about the charcters and what goes on.",2015-08-31,1.0,True,1
13310,US,20588527,R22KAFHC4WMM0G,B00XLVY9S4,216873814,Survivor,Digital_Video_Download,1,1,1,N,Y,Yawn!,Fell asleep 4 nights in a row trying to get through it..,2015-08-31,1.0,True,0
1895,US,47887203,R3GEVWXI0UNLZJ,B011KK9U9K,524994034,Tangerines (English Subtitled),Digital_Video_Download,4,1,1,N,Y,Something different.,Very different.  Nice change of pace movie,2015-08-31,1.0,True,1
10365,US,50825572,R1D0YV1SNKFARL,B005O5ZZ10,27824931,Angels Among Us Season 1,Digital_Video_Download,1,1,2,N,Y,Horrible. Do not buy.,Horrible. It is not a story. Is it a reinactment of facts told in a dramtized way imitating a bad Dicovery Channel series. The story is short and they stretch it to its limit with drama. It should be more well discriminated in the summary of the product. Lost my money.,2015-08-31,0.5,False,0
3566,US,15972104,R2RZS8733ZPFML,B00YOR939E,836456438,10 Year Plan,Digital_Video_Download,4,2,2,N,Y,A Fun Movie,"Cute movie.  Attractive actors.  Interesting plot and very good acting.  Overall, I enjoyed watching it and could watch it again.",2015-08-31,1.0,True,1
19620,US,13565051,R1O5VFAVRT2GQX,B00U6NUCO0,991413909,Morlang,Digital_Video_Download,1,3,4,N,Y,One Star,Not worth watching movie about a self obsessed artist.,2015-08-30,0.75,False,0
19412,US,110896,R2AR11BDLSTA78,B00K88VAWG,237865634,Winter's Tale,Digital_Video_Download,4,1,1,N,Y,Prepare for tears,I love it.I never cried watching a movie in years but I did with Winter's Tale....good story line but could of done more with the details,2015-08-30,1.0,True,1
11469,US,52775737,RHVSY86E6E2E0,B00CFDAOPG,169246530,Happy People: A Year in the Taiga,Digital_Video_Download,5,1,1,N,Y,Such a difficult way of life and yet these people ...,Such a difficult way of life and yet these people only know difficult. And they seem to appreciate each day not knowing what tomorrow will bring. Very enlightening! Another way of life,2015-08-31,1.0,True,1
18313,US,49808079,R2KQZMCESN6761,B00XOX9QCS,895883504,Mad Max: Fury Road,Digital_Video_Download,3,2,4,N,N,"Beautiful filming, decent acting, and overall a fun movie to watch.","I've been in a love / hate relationship with this set of movies since the very beginning. I remember seeing the original Mad Max when I was a teen, and at the time I liked the movie a lot. When Road Warrior came out, I absolutely loved what a bigger budget, and better filming could do. And then ThunderDome happened ... not a horrible movie, but not what I was hoping for.  Going into this movie I had fairly low expectations, and I walked away liking it more than I thought I would, but wishing for a whole lot more. When reviewers say it's one long chase scene, they weren't lying. And while action packed, with amazing stunts and film work, I was left wanting to know more about the characters:  how did the cult of the war boys form;  who built this oasis in the desert;  how did the characters we are introduced to, get to where they are.",2015-08-30,0.5,False,0
14182,US,296255,R14EMBT7TH5F8C,B002I7KN1O,857827774,92 in the Shade,Digital_Video_Download,1,1,1,N,Y,Crap,What a piece of s***  Bought it because of the romance of Key West in the 70's  I guess you had to be there  Oh s*** I was there!  Nostalgically  Palm beach dude,2015-08-31,1.0,True,0
3394,US,24344450,RSR4QZHWHYBON,B010BYPAYA,807340743,This Is Me,Digital_Video_Download,5,2,2,N,Y,Great Documentary,Very informative,2015-08-31,1.0,True,1
8254,US,14055641,R3FFA7OZ0JG7XS,B011KKFPGW,475247697,It Follows,Digital_Video_Download,1,3,8,N,Y,One Star,Terrible movie,2015-08-31,0.375,False,0
15467,US,29679888,R15HQV62EF9P6E,B00YXFQFLG,62330606,Antipasto,Digital_Video_Download,5,4,5,N,N,The Greatest Show Ever Canceled Comes to an End,"I just finished watching Season 3, or as it is now known, the final season of Hannibal, and I have to say it's a little bit heartbreaking. I've been a huge fan of this show since its first few episodes, and though it was hanging on by a thread in the ratings after Seasons 1 and 2, I was hopeful that its critical acclaim and rabid fanbase would be enough to keep it around until everybody else caught on. Unfortunately, that won't be the case and we'll never get to find out how amazing things could have been had the show been allowed to adapt The Silence of the Lambs. This season was divided into two halves, the first of which finished off the adaptation of the book Hannibal, and the second that focused solely on the novel Red Dragon. Accordingly, the first half of the season was pure gothic horror, bizarre, surreal, and disturbing. While several character outcomes were distorted or rearranged, it was more faithful to events in the book than the first two seasons while expertly substituting both Will Graham and Alana Bloom for Clarice Starling's parts. Then, the show became truly greater than it's ever been with the addition of Richard Armitage (The Hobbit's Thorin Oakenshield) as Francis Dolarhyde. The entire Red Dragon arc has been by far the closest the show has followed its source material, but the first two seasons have served to breathe new life into a story that has already been adapted to film twice before. The backstory and relationships between all of the principle characters give this story so much more vitality than it's ever had, it crushes me even more that they won't be able to do Silence of the Lambs. Sadly, the show never had the rights to that novel, but had hopes that they'd be attainable somewhere along the line. Since it never happened, they used Graham and Bloom in place of Starling in the first half of the season, then Bloom again in the final episode. While only a brief nod to &#34;Lambs,&#34; Bloom comes to Hannibal with an offer from the FBI, one that facilitates his escape from prison. Although the reason for the offer and its outcome are far different from &#34;Lambs,&#34; it was an obvious allusion to Thomas Harris's most famous story. Instead, knowing that the show would not be resurrected by another platform, the last episode offers finality to both main characters, and closes the door on any future attempt to revive the series. Make no mistake, it was a beautifully tragic way to finish off the connection between Will and Hannibal, but it's bitterly disappointing to see it all come to an end. Thanks are in order to Bryan Fuller, the writers, and the enthralling actors that made this show such a masterpiece. The only consolation is knowing that Will and Hannibal will not only be together forever, but will both provide one last meal before they depart. And in that regard, they will always have a leg up on poor, shattered Bedelia.<br /><br />*Edit- After the finale, Bryan Fuller stated in an interview that Martha Stewart of all people is trying to get financing to back a Hannibal feature film, likely as a TV mini-series. He seems very enthusiastic to finish off his vision of Hannibal and Will, suggesting that they survive their fall, ala Sherlock Holmes. While I'm hopeful, I just don't see it happening, but he mentioned Bedelia hiding her fork at the end of the finale, a possible clue that Hannibal is still alive. Only time will tell.one that facilitates his escape from prison. Although the reason for the offer and its outcome are far different from &#34;Lambs,&#34; it was an obvious allusion to Thomas Harris's most famous story. Instead, knowing that the show would not be resurrected by another platform, the last episode offers finality to both main characters, and closes the door on any future attempt to revive the series. Make no mistake, it was a beautifully tragic way to finish off the connection between Will and Hannibal, but it's bitterly disappointing to see it all come to an end. Thanks are in order to Bryan Fuller, the writers, and the enthralling actors that made this show such a masterpiece. The only consolation is knowing that Will and Hannibal will not only be together forever, but will both provide one last meal before they depart. And in that regard, they will always have a leg up on poor, shattered Bedelia.  *Edit- After the finale, Bryan Fuller stated in an interview that Martha Stewart of all people is trying to get financing to back a Hannibal feature film, likely as a TV mini-series. He seems very enthusiastic to finish off his vision of Hannibal and Will, suggesting that they survive their fall, ala Sherlock Holmes. While I'm hopeful, I just don't see it happening, but he mentioned Bedelia hiding her fork at the end of the finale, a possible clue that Hannibal is still alive. Only time will tell.",2015-08-30,0.8,True,1
13992,US,3163606,RAY6806MSM3B5,B012S2BHYA,615977853,The Water Diviner,Digital_Video_Download,1,3,5,N,Y,One Star,Horrible boring movie,2015-08-31,0.6,False,0
18309,US,24602594,R15VMZEODDIX7O,B00Z9NZBN4,63944908,Kingsman: The Secret Service,Digital_Video_Download,1,2,5,N,Y,One Star,Not so good,2015-08-30,0.4,False,0
1905,US,22027518,R2N6D1B7W78PVT,B00KOAMW16,666542494,Belle,Digital_Video_Download,5,1,1,N,Y,...more than corsets & crinolines.,"Dynamite period piece layered with more than corsets and crinolines. Issues of race, family relationships, the position/s of women, and legalities verses moral integrities in the 18th century unfold organically and are confronted by authentic textured characters who are based in fact.<br />Society and historical context are displayed within the confines of a tightly written script, beautifully realized by artistic technical collaboration, headed by a director of imaginative vision, passionate loving heart, and a deft guiiding hand.<br />What's portrayed in this film is only one of the specific worlds that benefited and thrived during the long world history of black enslavement. It is a pretty world, for those on top of course, and we are not really shown &#34;slavery&#34; as experienced in another recent film dealing with a similar theme, Twelve Years A Slave. The sweep of Belle offers the audience a different tone, wider issues.  It's view of slavery is just as horrific as slavery is in Twelve Years A Slave, but its particular and also very specific points are made in quieter ways--at least for this viewer.<br />Both films hit home and are most satisfying, in their own good and different ways.<br />It's great to see a black woman leading a period piece, too.<br />Belle is a beautiful film and is one that I will watch again.",2015-08-31,1.0,True,1
11175,US,32026940,R2A802H8D0DRK7,B00J8V60DI,327089636,Golf in the Kingdom,Digital_Video_Download,1,2,2,N,Y,I hated the book and was hoping to the movie was ...,I hated the book and was hoping to the movie was going to be better.  But I really only wanted to see it because it was filled at Bandon Dunes.  I couldn't get through 30 minutes of it.,2015-08-31,1.0,True,0
13475,US,45354633,R1V1OYGWFKB0ZG,B00XRDAR78,733708870,The City of Your Final Destination,Digital_Video_Download,1,1,2,N,Y,really boring why would anyone write this and than make a ...,really boring why would anyone write this and than make a film out of it. also what were the actors thinking.  I guess they got paid no mater what.,2015-08-31,0.5,False,0
287,US,41521698,R1ON4ACLAUUZBL,B00SZT6I3G,205428784,The Cicret Bracelet Turns Your Arm Into a Screen,Digital_Video_Download,1,11,18,N,N,If it can't be brought....,"If it can't be brought, then don't believe the hype. Do your research well before you try to buy. Your only gonna to get hopes up for something that's not attainable.",2015-08-31,0.6111111111111112,False,0
10630,US,25479446,R31JWY9S8KA8T0,B004HFWW7I,507434,National Lampoon's European Vacation,Digital_Video_Download,1,1,5,N,Y,One Star,"Raunchy, and not family-friendly.  Disappointed",2015-08-31,0.2,False,0
1909,US,24796052,RGU7N0DU9YZE0,B00LX0NV8E,206987815,Riley Rewind,Digital_Video_Download,2,1,2,N,Y,Would maybe recommend for young teens.,"The cast seemed way too old to me. Why are all of these 30-year-olds still in high school? Aside from that, it was a touchy-feely film that tried way too hard to relate to today's high school students. The moral of the story is that you'll always be better off just being a nice person. The message was too simple to justify a 45 minute story. A younger audience might not see the flaws and be entertained by the premise.",2015-08-31,0.5,False,0
18724,US,14644836,R1KL11WWXZYNNT,B00LPRKH5U,532518373,God's Not Dead,Digital_Video_Download,5,1,3,N,Y,Great movie. Scary look at what young people face ...,Great movie. Scary look at what young people face as a believer in higher education. Uplifting to see faith lived out loud.,2015-08-30,0.3333333333333333,False,1
10026,US,52975023,RBNEV11YOFULE,B00RVC0S1G,700277662,Wild,Digital_Video_Download,2,1,1,N,N,Poor screenplay adaptation,"I really liked the book.  The movie was just &#34;meh&#34;.  I thought the actors did a nice job.  However,  I felt that the screenplay just sucked all the life out of the story.<br /><br />I get that screenplay writers need to severely edit a novel.  I get that things are going to be out of order and combined.  Usually it's not a big deal.  In this movie, I just felt like they missed the mark.  They missed so many critical moments and focused on others way too much.<br /><br />I was really looking forward to seeing the movie after reading the book.  It was such a disappointment.",2015-08-31,1.0,True,0
17379,US,41967909,R1H9OJIYW51L3G,B0149W3Y3O,411449416,The Motel,Digital_Video_Download,2,6,10,N,Y,this season is a fail/facepalm,"This show is getting worse and worse. The previous seasons reminded me of the original A Haunting, but this new season is a massive let down. The stories are becoming quite similar. The acting could be described by many words but I will just say horrible. The lack of acting leads to no creepy feeling so the show is forced to use generic jump scares that like the acting are poor and disappointing. I really did like the first few seasons and still recommend them, but just pass on this season",2015-08-30,0.6,False,0
18085,US,50200126,R3LFWH4X6HO2F3,B00URDKFMS,333537756,The Red Road Season 2,Digital_Video_Download,5,1,1,N,Y,"Please, Sundance, bring it back!!!","I binge-watched The Red Road.  TRR is a show on Sundance TV.<br /><br />Well, it was a show….<br /><br />I watched the first and second season in two days, hopped on the web to find out when season three starts, and was quickly cut off at the knees as I found out the show had been cancelled ON A CLIFFHANGER!  Why, Sundance???  WHY?????<br /><br />If you’re willing to deal with the emotional sinkhole that is the final episode/season two finale, I highly recommend The Red Road.  I was so excited when watching it because it’s a fantastic show with a stellar cast, and Jason Momoa is a key component.  His character is one of those guys who flirts with the line between a Good Bad Guy and a Bad Good Guy and Momoa sells it.  Hard.  There are a few moments in TRR where he is broken, there are moments when he’s content, and there are moments when he’s flat-out scary.  I loved it.  He deserves awards for his performance.  Particularly the season two finale....",2015-08-30,1.0,True,1
3207,US,28086861,R23BO8X87XD59X,B009CPES4I,610952534,The Best Exotic Marigold Hotel,Digital_Video_Download,4,1,1,N,Y,Excellent movie. It's the type of movie that is ...,Excellent movie. It's the type of movie that is fun from start to end but makes you think about your own tolerance of others. Enlightening without having to be preachy.,2015-08-31,1.0,True,1
16683,US,42436993,R1NTR6ANHJTQ16,B011489W1Y,732903574,Kung Fu Killer,Digital_Video_Download,3,1,2,N,Y,Good action. Good deal for $3,"Good action.  Good deal for $3.99.  Just a little absurd at times as this variety of cinema tends to be.  The lead lady looks a lot like Michelle Yeoh, so I got sidetracked.  Donnie is getting up there in years, but still delivering the blows!",2015-08-30,0.5,False,0
13107,US,15467463,R7ZP3H9XE60W4,B000VEMM3S,614867660,Roswell Season 1,Digital_Video_Download,5,1,1,N,Y,Five Stars,"love this show,  didn't think i would, but i did",2015-08-31,1.0,True,1
16522,US,997599,R24J55ZHY9V7AL,B0141E5LI6,294425798,"Power, Season 2",Digital_Video_Download,5,1,1,N,Y,How do I rate the movie Power the 2nd season,It would be super super if I could get season 2 on dvd,2015-08-30,1.0,True,1
17006,US,50830666,R2MJE1B0A3XW88,B004L867J0,920724478,The Strange One,Digital_Video_Download,3,2,2,N,Y,Three Stars,"I remembered this movie from the 50's as much better. Enjoyed the movie, but it is very dated.",2015-08-30,1.0,True,0
7118,US,12234898,R1P01U1N9CMWKU,B012S28AY0,476479417,Home,Digital_Video_Download,3,2,2,N,Y,Pretty good. Not great,"Pretty good.  Not great.  Jim Parsons doesn't do a ton of voice acting, which is probably a good thing because so much of his comedic effect comes from his expressions, gestures, etc., none of which were present in his alien character which rendered it a bit flat.  Same flatness from Rihanna's & J-Lo's characters, but they aren't actors anyway.  Steve Martin was the one exception, he was hilarious as usual.",2015-08-31,1.0,True,0
11097,US,37922402,R1NTDCL0JGYVBK,B00ZVAXSUI,642814309,"Autopsy: Sex, Lies and Murder",Digital_Video_Download,4,1,1,N,Y,Four Stars,Fascinating show.,2015-08-31,1.0,True,1
12682,US,41120460,R23ZFJWVI9GN6S,B00SR33W0C,322282259,The Forgotten Plague,Digital_Video_Download,5,1,1,N,Y,Yesteryear's Pandemic,"I knew &#34;consumption&#34; was more common in the 19th and 20th centuries, but this was shocking. Very well put together documentary.",2015-08-31,1.0,True,1
4184,US,30168379,R209SPOK874557,B0126KXMBK,668861080,Break Point,Digital_Video_Download,3,1,1,N,Y,"An amusing sports ""comeback"" film that delivers a few laughs","Well made, well acted, well paced film about two estranged brothers, once a highly competitive doubles team, who reconcile with difficulty after years of separation in order to pursue success in the US Open. Jimmy Sisto, who developed the screenplay, is the older, more passionate (and disreputable) &#34;Alpha&#34; brother - David Walton his tightly wrapped sibling, a substitute teacher with a student minion, Joshua Rush. Initially nursing old grudges, they fight their way through qualifying tournaments (and a brief scuffle) as their relationship evolves from thinly veiled hostility to fraternal affection. The humor is mostly subtle, although Sisco laces his character's lines with plenty of F bombs. Amy Smart and J.K. Simmons are major supporting characters, but off court interaction between them and the two brothers is slow paced when contrasted with the realistic looking on-court action scenes.  A serious tennis fan or player (which I am not) would probably enjoy it much more than I did.",2015-08-31,1.0,True,0
9037,US,50790309,ROUF7LAZSVQ3X,B00MR9UY8A,123599100,Hand of God - Season 1,Digital_Video_Download,1,1,3,N,Y,One Star,Not what we thought it would be.,2015-08-31,0.3333333333333333,False,0
12020,US,21904038,R27XAUMCYUIFTW,B005VMVV7I,633038468,Iran - Then & Now,Digital_Video_Download,5,1,1,N,Y,Five Stars,5 stars!,2015-08-31,1.0,True,1
9452,US,11600603,RC3CH8EN2JVPD,B00MILGKPI,600191340,Teenage Mutant Ninja Turtles,Digital_Video_Download,3,1,1,N,Y,just understand in advance it really isn't all that good.,"Over all it was an enjoyable movie, just understand in advance it really isn't all that good.",2015-08-31,1.0,True,0
18545,US,2222168,RWUCWW7P4GWBN,B01489JUWW,958081421,She's Funny That Way,Digital_Video_Download,1,1,4,N,Y,Not recommended,I  like romance comedies but this one was soooooo cheasy even for my taste.,2015-08-30,0.25,False,0
539,US,51310705,R3VPN51VNRV8Y8,B00QOEI2QK,984600569,Mike & Molly: The Complete Fifth Season,Digital_Video_Download,5,2,2,N,Y,Five Stars,I love this series.  The characters are done really well.  I find myself laughing out loud.,2015-08-31,1.0,True,1
11998,US,11044531,R23XICHZHFB9NR,B012S28AY0,476479417,Home,Digital_Video_Download,4,1,1,N,Y,Four Stars,Gran-children enjoyed watching this movie.,2015-08-31,1.0,True,1
5962,US,44635867,R1WQ2C3EYOLKKH,B00XOXDXV8,895883504,Mad Max: Fury Road,Digital_Video_Download,1,1,24,N,Y,Weird.,Weird. Just weird.,2015-08-31,0.041666666666666664,False,0
3164,US,17960282,R1MZVBONQ91YX4,B013JP3IQU,120009755,Dark Places,Digital_Video_Download,4,1,2,N,Y,Four Stars,"Good movie, unexpected ending, which is always a good thing! Charlize is great in it of course!",2015-08-31,0.5,False,1
16848,US,7807809,R3LOKW1DXBMIW,B000ICXQXI,449587124,Psycho (1960),Digital_Video_Download,5,1,3,N,Y,Five Stars,It's the original. A classic.,2015-08-30,0.3333333333333333,False,1
16708,US,6865109,R1N9VDC5FWC9KB,B00YUXMM2W,507678318,Walt Disney Animation Studios Shorts Collection (Plus Bonus Features),Digital_Video_Download,5,1,1,N,Y,Buy this,"Lorenzo is awesome! The Russian one is tough, and it's impossible to pick a favorite short. This as a great buy for the whole family 2+",2015-08-30,1.0,True,1
4250,US,19972570,RRQ7RQS8EXMWX,B00W2TP1UG,495573613,Buying the Bayou Season 3,Digital_Video_Download,5,1,1,N,Y,Please keep making this TV Series!!,I love this show it's one of my favorites!!,2015-08-31,1.0,True,1
15578,US,38037658,R83MKTO65C4IQ,B00I3MOU4Y,933409825,Gortimer Gibbon's Life on Normal Street - Season 1,Digital_Video_Download,5,1,1,N,Y,Five Stars,Nice and refreshing show!,2015-08-30,1.0,True,1
14554,US,52691090,R2A9LDN4KORPQR,B007F4AG76,520016328,Entourage: Season 1,Digital_Video_Download,2,1,1,N,Y,"Too much unnecessary, terrible language and the slang talk is over ...","Too much unnecessary, terrible language and the slang talk is over the top. Half the time, it was hard to understand what they were talking about and the relationship between the 4 guys was forced and uncomfortable.",2015-08-31,1.0,True,0
8847,US,42681282,RIYGR5MFTQ7RZ,B00VVXMYU4,475247697,It Follows,Digital_Video_Download,1,3,9,N,Y,Dull. Seems as though they could have done so ...,Blegh. What a let down.  Dull.  Seems as though they could have done so much more with it.  And why was the one girl using a shell compact as a reading device?  It was like the director was trying to be &#34;artsy and different&#34; but just ended up with a weak film.,2015-08-31,0.3333333333333333,False,0
16005,US,6619839,R3JREQCX0S2YI5,B00XBTJC10,640965542,Maggie,Digital_Video_Download,3,2,2,N,Y,A very sad and heart breaking movie,A very sad and heart breaking movie. Deals with a side of zombie lore not often seen. Toll on both infected and loved ones was strongly felt. It shows the helplessness of the situation while at the same time show the unwavering love of a father in the middle of such impossible pain and suffering. It was a good melancholy themed movie.,2015-08-30,1.0,True,0
