ITEM_ID,GENRE,YEAR
27140,Horror,1999
27155,Action|Adventure|Animation|Children|Fantasy|Sci-Fi,1998
27156,Action|Animation|Drama|Fantasy|Sci-Fi,1997
27176,Documentary,1983
27178,Comedy|Romance,2000
27186,Adventure|Animation|Children|Fantasy,1998
27193,Action|Comedy,2000
27246,Drama|Romance,2000
27251,Adventure|Comedy|Fantasy,2000
27255,Drama,1999
27266,Drama|Fantasy|Romance|Sci-Fi,2004
27306,Comedy|Drama,2001
27311,Action|Animation|Crime|Sci-Fi|Thriller,2000
27317,Drama|Horror|Mystery|Romance|Thriller,1999
27320,Comedy|Drama|Fantasy,2000
27328,Action|Comedy|Crime|Fantasy|Thriller,2000
27329,Documentary,2000
27368,Adventure|Comedy|Fantasy,2002
27369,Animation|Comedy,2000
27370,Comedy,2001
27373,Drama,2001
27397,Crime|Drama|Mystery|Thriller|War,2000
27408,Drama|Thriller,2002
27416,Comedy|Drama|Romance,2000
27420,Comedy|Drama|Romance|Sci-Fi,2002
27426,Action|Comedy|Thriller,2001
27434,Horror|Mystery,2002
27441,Action|Animation|Horror,2000
27450,Adventure|Western,2004
27473,Comedy|Crime|Horror|Mystery|Thriller,2002
27478,Comedy,2002
27480,Action|Crime|Thriller,2000
27482,Horror|Mystery|Sci-Fi,2002
27491,Horror|Mystery|Thriller,2001
27513,Drama,2001
27523,Comedy|Romance,2001
27537,Comedy|Fantasy|Mystery|Sci-Fi,2003
27539,Comedy|Romance,2002
27549,Comedy|Crime|Drama|Sci-Fi|Thriller,2002
27555,Comedy,2002
27563,Comedy|Horror|Musical,2001
27584,Comedy|Horror|Mystery|Thriller,2003
27592,Crime|Drama,2002
27595,Action|Comedy|Horror|Musical,2001
27604,Horror|Mystery|Thriller,2001
27611,Drama|Sci-Fi|War,2003
27618,Action|Adventure|Drama|Sci-Fi|Thriller,2005
27619,Adventure|Animation|Children|Comedy,2004
27627,Drama|Romance,2002
27644,Comedy|Drama|Romance,2003
27660,Action|Animation|Drama|Sci-Fi,2003
27664,Drama,2003
27667,Horror,2000
27674,Comedy|Crime|Drama|Mystery|Thriller,2003
27683,Action|Comedy|Horror|Sci-Fi|Thriller|Western,2004
27685,Comedy,2004
27689,Action|Crime|Thriller,2004
27692,Action|Comedy|Drama|War,2003
27695,Action|Comedy|Drama,2003
27704,Action|Drama|Thriller|War,2003
27705,Action|Drama|Thriller,2003
27706,Adventure|Children|Comedy|Fantasy,2004
27708,Action|Adventure|Drama|Romance,2003
27716,Comedy|Crime|Drama|Romance,2003
27721,Drama|Mystery|Romance|War,2004
27722,Drama|Romance,2003
27728,Action|Animation|Drama|Sci-Fi|Thriller,2004
27731,Adventure|Animation|Children|Fantasy,2002
27741,Drama|Romance,2002
27744,Drama|Romance,2003
27746,Horror|Thriller,2004
27751,Drama|Horror|Mystery|Thriller,2004
27762,Comedy,2004
27768,Drama,2004
27769,Drama,2004
27772,Horror,2002
27773,Mystery|Thriller,2003
27776,Drama,2004
27778,Fantasy|Horror,2004
27784,Horror|Mystery,2003
27788,Drama|Mystery|Sci-Fi|Thriller,2005
27790,Children|Comedy|Crime|Drama|Fantasy,2004
27793,Action|Horror|Sci-Fi|War,2004
27801,Action|Thriller,2003
27802,Action|Crime|Drama|Thriller,2003
27803,Drama,2004
27808,Comedy|Drama|Romance,2004
27815,Drama,2004
27816,Action|Adventure|Drama|War,2003
27820,Documentary|Drama,2003
27821,Drama|Thriller,2005
27822,Drama|Thriller,2003
27826,Comedy|Drama|Romance,2004
27829,Documentary,2004
27830,Drama,2004
27831,Crime|Drama|Thriller,2004
27834,Drama,2003
27837,Action|Adventure,2004
27838,Drama|Thriller,2004
27839,Drama|Horror|Mystery|Thriller,2005
27846,Documentary,2003
27850,Documentary,2003
27865,Action|Adventure|Drama|Thriller,2003
27866,Drama,2004
27869,Action|Drama|War,2004
27873,Documentary,2004
27878,Documentary,2004
27879,Documentary,2004
27882,Documentary,2004
27899,Comedy|Documentary|Drama,2004
27904,Animation|Drama|Mystery|Sci-Fi|Thriller,2006
27905,Action|Drama|Fantasy|Sci-Fi,2004
27912,Documentary,2004
30707,Drama,2004
30745,Comedy|Crime|Drama|Horror|Mystery,2003
30749,Drama|War,2004
30793,Adventure|Children|Comedy|Fantasy|IMAX,2005
30803,Drama|Romance,2004
30810,Adventure|Comedy|Fantasy,2004
30812,Drama,2004
30816,Drama|Musical|Romance,2004
30818,Drama|Musical,2004
30820,Drama,2004
30822,Comedy|Drama,2004
30825,Comedy,2004
30846,Crime|Drama|Thriller,2004
30848,Drama,2004
30850,Drama,2004
30883,Comedy|Fantasy,2004
30890,Drama,2004
30892,Animation|Documentary,2004
30894,Drama|Horror|Mystery|Sci-Fi|Thriller,2005
30898,Comedy|Drama|Romance,2005
30994,Comedy|Drama,1980
31000,Comedy,1986
31030,Children|Drama,1948
31038,Drama|Romance,1985
31049,Comedy|Thriller,1989
31083,Comedy|Romance,1992
31086,Crime|Drama,1973
31101,Action|Crime|Drama,2003
31114,Comedy|Drama,2004
31116,Drama|War,1941
31123,Comedy|Crime,2003
31150,Animation|Fantasy|Sci-Fi|War,1977
31162,Comedy|Drama,2004
31184,Action|Animation|Fantasy|Sci-Fi,2004
31193,Animation|Children|Musical,1977
31221,Action|Adventure|Crime|Drama,2005
31223,Children|Comedy,2005
31225,Drama,2005
31260,Drama,1938
31297,Comedy|Musical,1935
31309,Crime|Drama,1960
31364,Crime|Drama|Mystery|Thriller,2003
31367,Action|Adventure|Comedy|Crime|Romance|Thriller,1994
31410,Drama|War,2004
31420,Action|Crime|Drama|Thriller,2005
31422,Children|Comedy,2005
31424,Action|Horror|Sci-Fi|Thriller,2005
31427,Horror|Mystery|Thriller,2005
31431,Drama|Horror|Mystery|Thriller,2005
31433,Comedy|Romance,2005
31435,Drama,2004
31437,Drama,2004
31445,Comedy|Drama,2004
31522,Drama,1979
31545,Crime|Film-Noir,1960
31553,Action|Adventure|Sci-Fi,1994
31590,Crime|Drama|Thriller,1954
31610,Drama,2003
31617,Action|Adventure|Drama|Romance|War,1961
31658,Adventure|Animation|Fantasy|Romance,2004
31660,Action|Animation|Drama|Sci-Fi,2004
31664,Action|Comedy|Romance,1999
31685,Comedy|Romance,2005
31692,Comedy,2003
31694,Comedy|Musical|Romance,2004
31696,Action|Fantasy|Horror|Thriller,2005
31698,Adventure|Children|Comedy|Fantasy,2005
31700,Children|Comedy|Drama,2005
31702,Drama|War,2004
31737,Mystery|Thriller,1965
31804,Action|Fantasy|Horror|Mystery|Sci-Fi|Thriller,2004
31851,Comedy,1933
31867,Action|Comedy,2005
31878,Action|Comedy,2004
31903,Drama|Romance,2003
31909,Comedy|Horror,1992
31921,Adventure|Comedy|Crime|Drama|Mystery|Thriller,1976
31923,Action|Adventure|Comedy,1973
31925,Adventure|Comedy|Romance,1975
31952,Comedy|Crime|Drama|Mystery,2003
31973,Drama|War,1948
32009,Comedy|Drama|Romance,2005
32011,Horror|Thriller,2005
32017,Action|Comedy,2005
32019,Comedy|Crime|Musical,2005
32022,Documentary|War,2004
32029,Action|Crime|Drama|Thriller,2005
32031,Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi|IMAX,2005
32058,Drama,1991
32060,Horror|Mystery,1927
32116,Comedy,1984
32139,Drama,1965
32160,Comedy,1934
32179,Crime|Drama|Thriller,1958
32213,Horror|Mystery|Sci-Fi|Thriller,2004
32234,Drama,1977
32243,Action|Comedy|Crime,2003
32289,Children|Comedy|Drama,2005
32291,Comedy|Drama,2004
32294,Drama,2003
32296,Adventure|Comedy|Crime,2005
32298,Comedy|Romance,2005
32300,Action|Comedy,2004
32302,Documentary,2004
32314,Adventure|Comedy|Documentary,2004
32371,Crime|Drama|Film-Noir,1948
32387,Action|Drama,1966
32392,Comedy|Crime|Drama|Western,2002
32440,Action|Comedy,1991
32442,Comedy,1994
32456,Animation|Comedy|Drama|Fantasy,1994
32460,Action|Comedy|Crime|Drama,1997
32469,Comedy|Crime|Drama,1955
32511,Action|Adventure,1971
32515,Adventure|Drama|War|Western,1987
32554,Animation|Fantasy|Sci-Fi|Thriller,1995
32582,Documentary,2003
32584,Drama,2005
32587,Action|Crime|Film-Noir|Mystery|Thriller,2005
32589,Comedy,2005
32596,Action|Adventure|Comedy,2005
32598,Comedy|Romance,2005
32600,Drama,2004
32620,Comedy|Musical|Romance,2003
32632,Action|Crime,1973
32649,Drama|War,1977
32657,Animation|Drama,1987
32659,Comedy,2001
32666,Comedy,2003
32728,Drama|Mystery|Thriller,1976
32743,Drama|Horror|Thriller,2000
32770,Drama,2004
32799,Drama|Romance,1931
32862,Comedy|Romance,1968
32875,Comedy,1949
32892,Drama|War,1962
32898,Action|Adventure|Fantasy|Sci-Fi,1902
32906,Drama|War,1977
32914,Drama|Horror|Thriller,2002
32917,Comedy|Fantasy|Romance,1962
33004,Adventure|Comedy|Sci-Fi,2005
33085,Horror|Thriller,2005
33090,Animation|Comedy|Sci-Fi,2001
33124,Drama|War,2004
33126,Comedy|Western,1979
33132,Action|Crime|Drama,2005
33138,Adventure|Comedy|Drama,2004
33145,Comedy|Drama|Romance,2005
33148,Comedy|Crime,2005
33154,Documentary,2005
33158,Action|Crime|Thriller,2005
33162,Action|Drama|Romance|War,2005
33164,Horror|Thriller,2005
33166,Crime|Drama,2004
33171,Drama|Mystery,2004
33188,Comedy|Romance,1985
33201,Drama|Mystery|Romance|Thriller,1999
33237,Drama|Musical|Romance,1936
33294,Animation|Fantasy|Horror,1985
33310,Drama|Romance,2004
33312,Comedy|Musical,1929
33421,Drama,2005
33435,Documentary,2003
33437,Action|Crime|Drama|Thriller,2005
33493,Action|Adventure|Sci-Fi,2005
33495,Comedy,2005
33499,Comedy|Romance,2005
33558,Adventure|Drama,2003
33564,Comedy,1961
33615,Adventure|Animation|Children|Comedy,2005
33629,Adventure|Comedy,1993
33639,Children|Documentary,2005
33644,Horror|Thriller,2005
33646,Comedy|Drama,2005
33649,Comedy|Drama|Romance,2004
33660,Drama|Romance,2005
33669,Adventure|Comedy|Drama,2005
33672,Action|Comedy|Drama,2005
33677,Documentary,2005
33679,Action|Adventure|Comedy|Romance,2005
33681,Action|Adventure|Children|Fantasy,2005
33683,Horror|Thriller,2003
33725,Comedy|Drama|Musical,2004
33779,Comedy,1999
33781,Drama|Romance,1951
33794,Action|Crime|IMAX,2005
33801,Action|Adventure|Fantasy|Sci-Fi,2004
33815,Comedy|Drama|Romance,2005
33826,Comedy|Drama,2004
33830,Adventure|Comedy|Romance,2005
33834,Action|Horror|Thriller,2005
33836,Comedy|Fantasy|Romance,2005
33838,Documentary,2005
33880,Comedy|Drama,2005
33893,Comedy|Crime|Thriller,2004
33896,Horror,2004
33903,Comedy|Crime|Drama|Romance,2004
33966,Comedy,1993
34018,Comedy|Musical,1939
34048,Action|Adventure|Sci-Fi|Thriller,2005
34072,Documentary,2005
34129,Comedy,2005
34143,Drama|Horror|Thriller,2005
34148,Drama,2005
34150,Action|Adventure|Sci-Fi,2005
34153,Documentary,2005
34162,Comedy|Romance,2005
34164,Comedy|Drama,2005
34271,Crime|Drama,2005
34292,Action|Horror|Sci-Fi,1990
34312,Comedy,2004
34319,Action|Sci-Fi|Thriller,2005
34321,Children|Comedy,2005
34323,Action|Crime|Horror,2005
34326,Drama,2005
34330,Drama|Mystery,2004
34332,Action|Adventure|Children|Comedy,2005
34334,Action|Adventure|Sci-Fi|Thriller,2005
34336,Comedy|Romance,2005
34338,Comedy|Documentary,2005
34359,Comedy,1966
34397,Action|Adventure|Drama|Thriller,2001
34405,Action|Adventure|Sci-Fi,2005
34437,Comedy|Drama,2005
34450,Action|Comedy|Crime|Drama,1989
34482,Drama,1951
34520,Action|Adventure|Comedy,2005
34523,Comedy|Drama,2005
34528,Comedy|Drama,2005
34530,Comedy,2005
34532,Drama|Horror|Mystery|Thriller,2005
34534,Action|Crime|Drama,2005
34536,Action|Drama|War,2005
34540,Comedy|Drama,2005
34542,Documentary,2005
34800,Comedy,1985
34811,Action|Crime|Drama|Thriller,2004
35015,Adventure|Drama,2005
35347,Animation|Drama,1954
35807,Comedy,1956
35836,Comedy|Romance,2005
35957,Horror|Thriller,2005
36276,Drama|Mystery|Thriller,2005
36289,Adventure|Children|Comedy|Fantasy,1999
36363,Comedy|Drama|Sci-Fi,1986
36397,Adventure|Animation|Children|Comedy|Fantasy|War,2005
36401,Comedy|Fantasy|Horror|Thriller,2005
36477,Comedy|Drama|Romance,2005
36509,Action|Adventure|Horror|Mystery|Sci-Fi|Thriller,2005
36517,Drama|Thriller,2005
36519,Action|Crime|Thriller,2005
36525,Comedy|Fantasy|Romance,2005
36527,Drama,2005
36529,Action|Crime|Drama|Thriller|War,2005
36533,Drama|Horror|Mystery|Thriller,2005
36535,Comedy|Drama,2005
36537,Comedy|Drama,2005
36708,Adventure|Animation|Comedy,2005
36850,Action|Comedy|Crime|Thriller,1988
36931,Action|Crime|Drama,2004
37211,Comedy|Musical|Western,1940
37240,Documentary,2005
37380,Action|Horror|Sci-Fi,2005
37382,Crime|Drama|Thriller,2005
37384,Comedy,2005
37386,Action|Sci-Fi,2005
37444,Comedy|Horror|Romance,1984
37475,Drama,2005
37477,Action|Comedy|Crime,2005
37495,Fantasy|Mystery|Romance|Thriller,2004
37545,Drama,1979
37720,Crime|Drama|Horror|Thriller,2005
37727,Action|Drama|Thriller,2005
37729,Animation|Comedy|Fantasy|Musical|Romance,2005
37731,Crime|Drama,2005
37733,Action|Crime|Drama|Thriller,2005
37736,Drama,2005
37739,Drama,2005
37741,Crime|Drama,2005
37830,Action|Adventure|Animation|Fantasy|Sci-Fi,2004
37844,Comedy|Drama|Romance,2005
37853,Action|Adventure|Crime|Thriller,2005
37857,Adventure|Children|Drama|Fantasy,2005
38038,Adventure|Animation|Children|Comedy,2005
38061,Comedy|Crime|Mystery|Thriller,2005
38095,Action|Crime|Drama,2005
38159,Drama|Romance,1988
38164,Drama|Romance,1940
38198,Documentary,2004
38294,Action|Adventure|Drama|Fantasy,2005
38304,Documentary,2005
38388,Drama,2005
38583,Action|Horror|Sci-Fi|Thriller,1986
38798,Comedy|Drama,2005
38886,Comedy|Drama,2005
38992,Drama,2005
39183,Drama|Romance,2005
39231,Comedy|Drama|Romance,2005
39234,Drama,2005
39292,Crime|Drama,2005
39307,Children|Drama,2005
39381,Crime|Drama|Western,2005
39400,Action|Horror|Mystery|Thriller,2005
39414,Comedy|Drama|Romance,2005
39427,Thriller,2005
39435,Action|Adventure|Drama|Western,2005
39444,Comedy|Drama,2005
39446,Horror|Thriller,2005
39449,Comedy|Drama|Romance,2005
39516,Drama,2004
39715,Comedy,2005
39801,Adventure|Comedy|Fantasy|Horror,2005
39869,Drama,2005
40148,Crime|Drama|Thriller,2005
40278,Action|Drama|War,2005
40339,Action|Adventure|Animation|Children|Comedy|Sci-Fi,2005
40412,Crime|Thriller,2004
40414,Drama|War,2005
40478,Horror|Sci-Fi|Thriller,1972
40491,Comedy|Drama,1990
40578,Action|Drama,1965
40581,Comedy|Romance,2005
40583,Drama|Thriller,2005
40597,Comedy|Drama,2002
40614,Drama|Thriller,2005
40617,Horror|Thriller,2004
40629,Drama|Romance,2005
40697,Sci-Fi,
40723,Crime|Horror|Thriller,2005
40732,Adventure|Drama|Horror|Thriller,2005
40815,Adventure|Fantasy|Thriller|IMAX,2005
40819,Drama|Musical|Romance,2005
40826,Drama|Musical|Romance,2005
40851,Action|Adventure|Children|Fantasy,2005
40870,Drama,2005
40946,Comedy|Musical,2005
40955,Comedy|Drama,2005
40959,Action|Comedy|Crime|Thriller,2005
40962,Comedy|Romance,2005
40966,Drama,2004
41014,Crime|Horror|Mystery|Thriller,1970
41285,Crime|Drama|Romance,2005
41527,Crime|Drama|Thriller|War,2005
41566,Adventure|Children|Fantasy,2005
41569,Action|Adventure|Drama|Fantasy|Thriller,2005
41571,Drama|Romance,2005
41573,Comedy|Drama|Romance,2005
41617,Crime|Drama|Romance,2005
41627,Action|Drama,1967
41712,Comedy|Drama,1999
41716,Comedy|Drama|Thriller,2005
41724,Documentary,2005
41769,Comedy|Drama|Romance,2005
41828,Comedy|War,1966
41863,Adventure|Crime|Drama,2006
41997,Action|Crime|Drama|Thriller,2005
42002,Comedy|Musical,2005
42004,Adventure|Comedy|Drama,2005
42007,Comedy|Drama|Romance,2005
42009,Adventure|Comedy,2005
42011,Comedy|Crime,2005
42013,Comedy,2005
42015,Action|Adventure|Comedy|Drama|Romance,2005
42018,Comedy|Drama,2005
42176,Drama|Thriller,1970
42191,Animation|Children,1986
42285,Horror|Thriller,1996
42418,Adventure|Drama|Romance,2005
42422,Animation|Drama|Romance|Sci-Fi,2003
42556,Fantasy|Mystery|Western,1964
42559,Action|Adventure|Drama,1965
42602,Documentary,2005
42632,Crime|Drama|Mystery|Thriller,2005
42638,Comedy|Drama,2003
42718,Action|Crime|Sci-Fi,2004
42723,Horror,2005
42725,Comedy,2006
42728,Drama|Romance,2006
42730,Drama,2006
42732,Comedy,2006
42734,Animation|Children|Comedy,2005
42738,Action|Fantasy|Horror,2006
42740,Comedy,2005
42761,Adventure|Children|Comedy|Fantasy,1998
42943,Adventure|Drama|War,1985
42946,Action|Comedy,1983
43289,Adventure|Comedy|Drama|Fantasy,1998
43333,Drama|Romance,2005
43376,Drama|War,2005
43396,Drama,2005
43419,Action|Comedy|Crime|Western,2006
43460,Comedy|Drama,2005
43549,Action|Crime|Drama|Horror,2004
43556,Drama,2006
43558,Action|Comedy|Crime,2006
43560,Children|Comedy|Fantasy,2005
43677,Drama|War,1995
43679,Horror|Mystery|Thriller,2006
43684,Comedy|Drama|Romance,2006
43708,Comedy|Documentary,2005
43744,Comedy|Drama|Romance,2005
43836,Adventure|Comedy|Crime,2006
43869,Adventure|Animation|Children|Comedy,2006
43871,Crime|Drama|Thriller,2006
43904,Horror|Thriller,2006
43908,Drama,2005
43912,Crime|Drama,2006
43914,Drama,2005
43917,Action|Adventure|Drama|Romance,2006
43919,Comedy|Romance,2006
43921,Action|Crime|Thriller,2006
43928,Action|Fantasy|Sci-Fi|Thriller,2006
43930,Comedy|Romance,2006
43932,Action|Drama|Fantasy|Horror|Mystery|Sci-Fi|Thriller,2006
43936,Crime|Thriller,2006
44004,Comedy|Romance,2006
44020,Action|Animation|Children|Sci-Fi,2006
44022,Adventure|Animation|Children|Comedy,2006
44189,Drama|Romance,2006
44191,Action|Sci-Fi|Thriller|IMAX,2006
44193,Comedy|Romance,2006
44195,Comedy|Drama,2006
44197,Comedy|Crime|Drama,2006
44199,Crime|Drama|Thriller,2006
44204,Crime|Drama,2005
44225,Children|Comedy|Fantasy,2006
44238,Comedy|Fantasy|Horror,1994
44241,Comedy|Fantasy|Horror,1995
44243,Comedy|Fantasy|Horror|Sci-Fi,1997
44301,Crime|Drama,2006
44397,Drama|Horror|Thriller,2006
44399,Adventure|Children|Comedy|Fantasy,2006
44511,Documentary,2005
44555,Drama|Romance|Thriller,2006
44597,Action|Crime|Mystery,1963
44613,Drama,2006
44633,Documentary,2005
44657,Drama,1967
44665,Crime|Drama|Mystery,2006
44694,Comedy|Drama,2006
44709,Drama,2006
44719,Drama,2001
44731,Horror|Sci-Fi|Thriller,2006
44759,Crime|Drama|Mystery|Thriller,2006
44761,Crime|Drama|Film-Noir|Mystery,2005
44773,Comedy|Horror,2000
44777,Comedy|Horror|Sci-Fi,2005
44788,Documentary,2006
44828,Comedy|Horror|Sci-Fi,2006
44840,Comedy,2006
44849,Action|Animation|Film-Noir|Sci-Fi|Thriller,2006
44851,Comedy,2004
44864,Comedy|Drama|Romance,2006
44889,Comedy|Drama|Musical,2005
44929,Drama|Romance,2006
44931,Drama,1926
44937,Crime|Drama,2005
44943,Documentary,2002
44972,Comedy|Horror,2006
44974,Drama|Thriller,2005
45028,Comedy|Drama|Musical,2006
45062,Crime|Drama|Thriller,2006
45074,Adventure|Animation|Children|Comedy|Fantasy,2006
45081,Fantasy|Horror|Thriller,2006
45106,Comedy|Drama,2006
45175,Comedy|Drama,2005
45183,Action|Comedy|Crime|Thriller,2005
45186,Action|Adventure|Thriller,2006
45208,Adventure|Children|Comedy,2006
45210,Crime|Drama,2006
45221,Comedy,2006
45361,Drama|Horror|Mystery|Thriller,2005
45382,Drama|Romance,2005
45431,Adventure|Animation|Children|Comedy,2006
45440,Comedy|Drama,2006
45442,Action|Adventure|Thriller|IMAX,2006
45447,Drama|Mystery|Thriller,2006
45499,Action|Sci-Fi|Thriller,2006
45501,Comedy|Drama|Romance,2006
45503,Drama,2006
45517,Animation|Children|Comedy,2006
45635,Drama,2005
45648,Comedy|Drama,2005
45658,Drama,2005
45662,Horror|Thriller,2006
45666,Comedy,2006
45668,Drama|Fantasy|Romance,2006
45672,Adventure|Comedy|Drama|Fantasy|Romance,2006
45720,Comedy|Drama,2006
45722,Action|Adventure|Fantasy,2006
45726,Comedy,2006
45728,Comedy,2006
45730,Drama|Fantasy|Mystery,2006
45732,Comedy|Fantasy|Romance,2006
45880,Drama|Romance,2006
45928,Documentary,2006
45950,Documentary,2006
45969,Comedy|Romance,1991
46062,Children|Comedy|Drama|Musical|Romance,2006
46105,Comedy|Documentary|Romance,2005
46231,Drama,2005
46322,Action|Drama,2006
46335,Action|Crime|Drama|Thriller,2006
46337,Animation|Children|Comedy,2006
46347,Documentary,2005
46367,Crime|Thriller,1992
46530,Action|Adventure|Sci-Fi|IMAX,2006
46559,Drama|War,2006
46572,Drama|Thriller,2005
46574,Comedy,2006
46578,Adventure|Comedy|Drama,2006
46664,Drama|Mystery|Thriller,1948
46723,Drama|Thriller,2006
46772,Comedy,2005
46850,Documentary,2006
46855,Action|Drama|Thriller|War,1969
46862,Drama,1978
46865,Comedy,2006
46948,Animation|Children|Fantasy|Mystery,2006
46965,Action|Comedy|Horror|Thriller,2006
46967,Comedy|Fantasy|Mystery,2006
46970,Action|Comedy,2006
46972,Action|Comedy|Fantasy|IMAX,2006
46974,Drama,2006
46976,Comedy|Drama|Fantasy|Romance,2006
47044,Action|Crime|Drama|Thriller,2006
47099,Drama,2006
47122,Comedy|Romance,2006
47124,Adventure|Animation|Children|Comedy|Fantasy|IMAX,2006
47200,Action|Thriller,2006
47202,Drama|Romance,2005
47254,Action|Crime|Drama|Thriller,2005
47261,Fantasy|Mystery|Thriller,2006
47382,Drama|Romance,2006
47384,Adventure|Comedy|Drama|Fantasy,2006
47404,Adventure|Animation|Comedy|Fantasy|Romance|Sci-Fi,2004
47423,Drama,2006
47446,Drama|Mystery|Thriller,2005
47465,Drama|Fantasy|Thriller,2005
47491,Comedy|Drama,2005
47516,Children|Comedy|Drama,2006
47518,Comedy,2006
47538,Action|Adventure|Comedy|Crime,1977
47566,Crime|Drama|Film-Noir,1947
47610,Drama|Fantasy|Mystery|Romance,2006
47629,Drama,2006
47640,Comedy,2006
47644,Drama,2006
47646,Crime|Drama|Musical,2006
47721,Children|Fantasy,1956
47725,Comedy|Drama|Fantasy|Romance,2005
47736,Comedy,1940
47774,Comedy|Fantasy,1989
47793,Drama|Romance,2006
47810,Horror|Mystery|Thriller,2006
47894,Drama|War,2006
47937,Comedy|Horror|Thriller,2006
47950,Crime|Drama|Mystery|Thriller,2006
47952,Action|Horror|Thriller,2006
47970,Comedy|Drama,2006
47978,Drama,2006
47997,Adventure|Comedy|Sci-Fi|Thriller,2006
47999,Documentary|Drama,2006
48001,Drama|Romance,2005
48032,Comedy|Drama|Romance|War,2005
48043,Drama|Fantasy|Romance,2006
48045,Comedy,1994
48082,Comedy|Drama|Fantasy|Romance,2006
48142,Crime|Drama|Mystery|Thriller,2006
48150,Horror,2006
48161,Drama,2006
48214,Drama,2004
48262,Documentary,2006
48304,Adventure|Drama|Thriller,2006
48319,Action|Adventure|Drama|War,2006
48322,Comedy|Documentary,2006
48326,Drama,2006
48342,Comedy|Drama|Romance,2005
48385,Comedy,2006
48394,Drama|Fantasy|Thriller,2006
48412,Action|Adventure|Drama,2006
48414,Adventure|Animation|Children|Comedy|IMAX,2006
48416,Comedy|Crime,2006
48516,Crime|Drama|Thriller,2006
48518,Horror|Thriller,2006
48520,Comedy,2006
48560,Comedy|Drama,2006
48593,Comedy|Thriller,2006
48596,Action|Drama|Thriller,2006
48598,Drama,2006
48638,Drama|Romance,1976
48649,Drama|War,1934
48678,Action|Comedy|Horror|Thriller,2005
48696,Drama|Romance,2006
48698,Documentary,2006
48738,Drama|Thriller,2006
48741,Documentary,2006
48744,Comedy|Drama|Romance,2006
48774,Action|Adventure|Drama|Sci-Fi|Thriller,2006
48780,Drama|Mystery|Sci-Fi|Thriller,2006
48783,Drama|War,2006
48872,Film-Noir|Thriller,2005
48877,Crime|Horror|Thriller,2006
48879,Drama|Thriller,2006
48883,Crime|Drama|Mystery|Thriller,2006
48982,Animation|Comedy,2006
48997,Crime|Drama|Thriller,2006
49013,Comedy|Fantasy,2006
49110,Comedy|Sci-Fi,1992
49130,Comedy|Drama|Romance,2006
49132,Documentary,2006
49220,Comedy,2006
49263,Comedy|Documentary,2005
49265,Documentary|Drama|War,2005
49272,Action|Adventure|Thriller,2006
49274,Adventure|Animation|Children|Comedy|IMAX,2006
49276,Comedy,2006
49278,Action|Sci-Fi|Thriller,2006
49280,Drama,2006
49284,Comedy|Drama|Romance,2006
49286,Comedy|Romance,2006
49314,Action|Crime|Drama,2006
49347,Drama,2006
49389,Crime|Western,1903
49396,Adventure|Comedy|Musical,2006
49524,Drama,2006
49530,Action|Adventure|Crime|Drama|Thriller|War,2006
49647,Children|Comedy|Drama|Fantasy,2006
49649,Action|Adventure|Fantasy,2006
49651,Action|Drama,2006
49666,Drama|Fantasy|Romance,2006
49688,Action|Drama|War,1955
49735,Comedy,2006
49772,Drama|Romance,2006
49793,Drama,2006
49822,Drama|Thriller,2006
49824,Drama|Musical,2006
49910,Drama,2007
49917,Documentary,2006
49932,Drama|Mystery|Thriller,2006
49957,Comedy|Drama,2006
49961,Drama,2006
50003,Action|Adventure,2006
50005,Action|Drama,2006
50064,Drama|Mystery|Thriller,2006
50068,Drama|War,2006
50147,Action|Horror|Thriller,2006
50158,Drama|Musical,2007
50160,Drama,2006
50189,Comedy|Romance,2006
50274,Drama|Romance,2006
50354,Comedy,1953
50356,Comedy,1952
50440,Horror|Thriller,2007
50442,Crime|Drama,2007
50445,Action|Horror|Thriller,2007
50514,Drama,2006
50601,Adventure|Children|Fantasy,2007
50610,Comedy,2006
50613,Horror,2004
50658,Documentary,2005
50685,Comedy|Drama|Romance,2007
50740,Documentary,1964
50792,Comedy|Drama|Romance,2006
50794,Action|Crime|Drama|Thriller,2006
50796,Drama|Fantasy|Horror|Romance,2007
50798,Adventure|Comedy,2007
50800,Drama|Horror|Thriller,2007
50802,Comedy|Drama|Romance,2007
50804,Drama|Horror|Thriller,2007
50806,Comedy|Romance,2007
50842,Comedy|Drama,2006
50851,Documentary,2006
50872,Animation|Children|Drama,2007
50912,Romance,2006
50923,Drama,2007
50942,Comedy,2004
50954,Comedy|Romance,2006
50999,Animation|Comedy,2006
51024,Adventure|Drama|Fantasy,1997
51037,Drama|Mystery|Thriller,2006
51077,Action|Fantasy|Thriller,2007
51080,Drama|Thriller,2007
51082,Comedy|Romance,2007
51084,Comedy|Romance,2007
51086,Drama|Mystery|Thriller,2007
51088,Comedy,2007
51091,Drama,2006
51167,Drama,2005
51174,Drama,2006
51255,Action|Comedy|Crime|Mystery,2007
51314,Adventure|Drama|Romance,2006
51357,Crime|Drama|Thriller,1995
51412,Action|Sci-Fi|Thriller,2007
51471,Drama|Romance,2006
51498,Comedy|Horror,2005
51540,Crime|Drama|Thriller,2007
51545,Action|Comedy|Drama|Horror|Thriller,2005
51562,Sci-Fi,1993
51573,Fantasy,1943
51575,Adventure|Comedy,2007
